243.25	49.00	39.71
243.50	49.00	39.54
243.75	49.00	39.28
244.00	49.00	39.62
244.25	49.00	40.03
244.50	49.00	40.42
244.75	49.00	40.92
245.00	49.00	42.04
245.25	49.00	43.77
245.50	49.00	44.19
245.75	49.00	45.15
246.00	49.00	47.30
246.25	49.00	49.95
246.50	49.00	51.47
246.75	49.00	50.66
247.00	49.00	47.84
247.25	49.00	46.01
247.50	49.00	45.20
247.75	49.00	44.09
248.00	49.00	43.09
248.25	49.00	43.08
248.50	49.00	42.94
248.75	49.00	43.39
249.00	49.00	45.01
249.25	49.00	46.08
249.50	49.00	47.17
249.75	49.00	48.22
250.00	49.00	49.29
250.25	49.00	49.48
250.50	49.00	49.00
250.75	49.00	48.27
251.00	49.00	48.62
251.25	49.00	47.73
251.50	49.00	47.12
251.75	49.00	47.88
252.00	49.00	48.13
252.25	49.00	48.57
252.50	49.00	48.90
252.75	49.00	49.25
253.00	49.00	49.24
253.25	49.00	49.41
253.50	49.00	49.27
253.75	49.00	49.14
254.00	49.00	49.16
254.25	49.00	49.25
254.50	49.00	49.56
254.75	49.00	50.01
255.00	49.00	50.18
255.25	49.00	50.58
255.50	49.00	50.92
255.75	49.00	51.26
256.00	49.00	51.36
256.25	49.00	51.38
256.50	49.00	51.18
256.75	49.00	51.17
257.00	49.00	50.98
257.25	49.00	48.92
257.50	49.00	46.80
257.75	49.00	46.05
258.00	49.00	45.48
258.25	49.00	46.27
258.50	49.00	48.02
258.75	49.00	48.97
259.00	49.00	49.31
259.25	49.00	48.83
259.50	49.00	48.18
259.75	49.00	47.97
260.00	49.00	47.61
260.25	49.00	47.43
260.50	49.00	47.31
260.75	49.00	47.09
261.00	49.00	46.67
261.25	49.00	45.62
261.50	49.00	44.55
261.75	49.00	44.28
262.00	49.00	44.48
262.25	49.00	44.58
262.50	49.00	43.56
262.75	49.00	43.13
263.00	49.00	43.08
263.25	49.00	43.45
263.50	49.00	43.78
263.75	49.00	43.91
264.00	49.00	42.90
264.25	49.00	42.23
264.50	49.00	41.88
264.75	49.00	41.51
265.00	49.00	41.47
265.25	49.00	41.47
265.50	49.00	41.63
236.50	48.75	34.81
236.75	48.75	34.77
237.00	48.75	34.74
237.25	48.75	34.87
237.50	48.75	35.29
237.75	48.75	35.79
238.00	48.75	36.16
238.25	48.75	36.65
238.50	48.75	37.28
238.75	48.75	37.76
239.00	48.75	37.73
239.25	48.75	37.30
239.50	48.75	36.97
239.75	48.75	36.68
240.00	48.75	36.77
240.25	48.75	37.43
240.50	48.75	38.38
240.75	48.75	38.93
241.00	48.75	38.19
241.25	48.75	37.24
241.50	48.75	36.64
241.75	48.75	37.32
242.00	48.75	38.41
242.25	48.75	39.66
242.50	48.75	39.86
242.75	48.75	39.44
243.00	48.75	39.14
243.25	48.75	38.91
243.50	48.75	39.68
243.75	48.75	39.94
244.00	48.75	40.43
244.25	48.75	40.63
244.50	48.75	40.71
244.75	48.75	41.02
245.00	48.75	42.19
245.25	48.75	43.78
245.50	48.75	43.85
245.75	48.75	44.16
246.00	48.75	46.17
246.25	48.75	48.64
246.50	48.75	50.51
246.75	48.75	49.55
247.00	48.75	47.73
247.25	48.75	46.51
247.50	48.75	45.76
247.75	48.75	45.35
248.00	48.75	44.89
248.25	48.75	44.19
248.50	48.75	43.73
248.75	48.75	43.89
249.00	48.75	44.14
249.25	48.75	44.84
249.50	48.75	45.48
249.75	48.75	46.83
250.00	48.75	48.87
250.25	48.75	49.38
250.50	48.75	49.99
250.75	48.75	50.64
251.00	48.75	51.06
251.25	48.75	49.56
251.50	48.75	48.47
251.75	48.75	48.03
252.00	48.75	47.72
252.25	48.75	47.86
252.50	48.75	48.19
252.75	48.75	48.76
253.00	48.75	48.92
253.25	48.75	48.98
253.50	48.75	49.10
253.75	48.75	49.37
254.00	48.75	49.41
254.25	48.75	49.41
254.50	48.75	49.51
254.75	48.75	49.57
255.00	48.75	49.76
255.25	48.75	50.03
255.50	48.75	50.39
255.75	48.75	50.75
256.00	48.75	51.06
256.25	48.75	51.01
256.50	48.75	50.94
256.75	48.75	51.40
257.00	48.75	51.41
257.25	48.75	49.92
257.50	48.75	48.36
257.75	48.75	47.11
258.00	48.75	46.49
258.25	48.75	46.76
258.50	48.75	47.28
258.75	48.75	47.82
259.00	48.75	48.13
259.25	48.75	48.22
259.50	48.75	48.45
259.75	48.75	48.27
260.00	48.75	47.91
260.25	48.75	47.48
260.50	48.75	47.04
260.75	48.75	46.89
261.00	48.75	46.25
261.25	48.75	45.34
261.50	48.75	44.56
261.75	48.75	44.43
262.00	48.75	44.64
262.25	48.75	44.51
262.50	48.75	44.03
262.75	48.75	43.52
263.00	48.75	43.49
263.25	48.75	43.57
263.50	48.75	43.75
263.75	48.75	43.91
264.00	48.75	43.65
264.25	48.75	43.31
264.50	48.75	42.44
264.75	48.75	42.16
265.00	48.75	42.10
265.25	48.75	41.54
265.50	48.75	41.66
265.75	48.75	41.92
266.00	48.75	42.14
266.25	48.75	42.30
266.50	48.75	42.37
266.75	48.75	42.47
236.25	48.50	34.71
236.50	48.50	34.85
236.75	48.50	34.83
237.00	48.50	34.75
237.25	48.50	34.87
237.50	48.50	35.35
237.75	48.50	35.79
238.00	48.50	36.20
238.25	48.50	36.65
238.50	48.50	37.23
238.75	48.50	37.83
239.00	48.50	37.94
239.25	48.50	37.30
239.50	48.50	36.66
239.75	48.50	35.80
240.00	48.50	35.81
240.25	48.50	36.71
240.50	48.50	37.74
240.75	48.50	37.83
241.00	48.50	37.96
241.25	48.50	37.31
241.50	48.50	36.71
241.75	48.50	36.96
242.00	48.50	37.63
242.25	48.50	38.55
242.50	48.50	38.58
242.75	48.50	37.77
243.00	48.50	37.50
243.25	48.50	38.09
243.50	48.50	39.83
243.75	48.50	39.66
244.00	48.50	40.80
244.25	48.50	40.98
244.50	48.50	40.91
244.75	48.50	41.23
245.00	48.50	42.21
245.25	48.50	43.26
245.50	48.50	43.47
245.75	48.50	43.77
246.00	48.50	46.17
246.25	48.50	47.69
246.50	48.50	48.50
246.75	48.50	48.84
247.00	48.50	47.89
247.25	48.50	47.10
247.50	48.50	46.41
247.75	48.50	46.42
248.00	48.50	45.81
248.25	48.50	45.84
248.50	48.50	44.93
248.75	48.50	44.26
249.00	48.50	43.84
249.25	48.50	43.81
249.50	48.50	44.80
249.75	48.50	46.27
250.00	48.50	48.77
250.25	48.50	48.99
250.50	48.50	50.29
250.75	48.50	51.83
251.00	48.50	54.07
251.25	48.50	52.35
251.50	48.50	49.41
251.75	48.50	47.73
252.00	48.50	46.67
252.25	48.50	47.30
252.50	48.50	48.07
252.75	48.50	48.51
253.00	48.50	48.72
253.25	48.50	48.80
253.50	48.50	49.11
253.75	48.50	49.48
254.00	48.50	49.92
254.25	48.50	49.83
254.50	48.50	49.55
254.75	48.50	49.39
255.00	48.50	49.32
255.25	48.50	49.69
255.50	48.50	50.34
255.75	48.50	50.66
256.00	48.50	50.84
256.25	48.50	50.81
256.50	48.50	50.89
256.75	48.50	51.50
257.00	48.50	51.39
257.25	48.50	51.07
257.50	48.50	49.60
257.75	48.50	49.16
258.00	48.50	48.01
258.25	48.50	47.38
258.50	48.50	46.99
258.75	48.50	46.74
259.00	48.50	47.28
259.25	48.50	48.03
259.50	48.50	48.45
259.75	48.50	48.77
260.00	48.50	48.22
260.25	48.50	47.43
260.50	48.50	46.78
260.75	48.50	46.68
261.00	48.50	46.21
261.25	48.50	45.21
261.50	48.50	44.48
261.75	48.50	44.57
262.00	48.50	44.78
262.25	48.50	44.80
262.50	48.50	44.75
262.75	48.50	44.13
263.00	48.50	43.79
263.25	48.50	43.67
263.50	48.50	43.91
263.75	48.50	44.00
264.00	48.50	44.01
264.25	48.50	43.99
264.50	48.50	43.47
264.75	48.50	42.88
265.00	48.50	42.35
265.25	48.50	41.51
265.50	48.50	41.69
265.75	48.50	41.95
266.00	48.50	42.22
266.25	48.50	42.42
266.50	48.50	42.44
266.75	48.50	42.46
267.00	48.50	42.62
235.00	48.25	33.26
235.25	48.25	33.46
235.50	48.25	33.70
235.75	48.25	33.99
236.00	48.25	34.29
236.25	48.25	34.65
236.50	48.25	34.95
236.75	48.25	34.99
237.00	48.25	34.98
237.25	48.25	35.02
237.50	48.25	35.24
237.75	48.25	35.90
238.00	48.25	36.33
238.25	48.25	36.76
238.50	48.25	37.36
238.75	48.25	37.84
239.00	48.25	38.06
239.25	48.25	37.20
239.50	48.25	35.41
239.75	48.25	34.81
240.00	48.25	34.38
240.25	48.25	34.88
240.50	48.25	36.14
240.75	48.25	36.66
241.00	48.25	35.77
241.25	48.25	35.60
241.50	48.25	35.88
241.75	48.25	36.54
242.00	48.25	36.77
242.25	48.25	37.51
242.50	48.25	37.38
242.75	48.25	36.88
243.00	48.25	36.29
243.25	48.25	36.58
243.50	48.25	37.45
243.75	48.25	37.95
244.00	48.25	38.11
244.25	48.25	39.13
244.50	48.25	40.18
244.75	48.25	40.07
245.00	48.25	40.26
245.25	48.25	41.37
245.50	48.25	41.99
245.75	48.25	42.06
246.00	48.25	43.24
246.25	48.25	44.52
246.50	48.25	46.43
246.75	48.25	48.06
247.00	48.25	48.01
247.25	48.25	47.56
247.50	48.25	47.30
247.75	48.25	47.91
248.00	48.25	48.16
248.25	48.25	47.99
248.50	48.25	46.96
248.75	48.25	45.46
249.00	48.25	43.94
249.25	48.25	43.59
249.50	48.25	44.72
249.75	48.25	46.44
250.00	48.25	48.52
250.25	48.25	49.93
250.50	48.25	51.15
250.75	48.25	52.99
251.00	48.25	54.80
251.25	48.25	54.00
251.50	48.25	51.67
251.75	48.25	48.80
252.00	48.25	47.32
252.25	48.25	47.76
252.50	48.25	48.83
252.75	48.25	49.16
253.00	48.25	49.21
253.25	48.25	49.28
253.50	48.25	49.61
253.75	48.25	49.98
254.00	48.25	50.34
254.25	48.25	50.24
254.50	48.25	49.88
254.75	48.25	49.46
255.00	48.25	49.33
255.25	48.25	49.75
255.50	48.25	50.46
255.75	48.25	50.85
256.00	48.25	50.91
256.25	48.25	50.50
256.50	48.25	50.48
256.75	48.25	51.02
257.00	48.25	51.13
257.25	48.25	51.12
257.50	48.25	51.00
257.75	48.25	50.85
258.00	48.25	50.06
258.25	48.25	48.54
258.50	48.25	47.01
258.75	48.25	46.31
259.00	48.25	46.77
259.25	48.25	48.51
259.50	48.25	49.40
259.75	48.25	49.57
260.00	48.25	48.94
260.25	48.25	47.53
260.50	48.25	46.78
260.75	48.25	46.66
261.00	48.25	45.92
261.25	48.25	45.12
261.50	48.25	44.75
261.75	48.25	44.54
262.00	48.25	44.40
262.25	48.25	44.39
262.50	48.25	44.32
262.75	48.25	43.96
263.00	48.25	43.57
263.25	48.25	43.66
263.50	48.25	43.82
263.75	48.25	44.00
264.00	48.25	44.24
264.25	48.25	44.17
264.50	48.25	43.86
264.75	48.25	43.12
265.00	48.25	42.39
265.25	48.25	41.57
265.50	48.25	41.93
265.75	48.25	42.31
266.00	48.25	42.54
266.25	48.25	42.58
266.50	48.25	42.57
266.75	48.25	42.56
267.00	48.25	42.73
267.25	48.25	43.64
267.75	48.25	44.58
268.00	48.25	44.65
268.25	48.25	44.43
268.50	48.25	44.02
268.75	48.25	43.28
269.00	48.25	42.33
269.50	48.25	41.81
269.75	48.25	42.39
270.00	48.25	42.91
270.25	48.25	43.30
270.50	48.25	43.47
270.75	48.25	43.63
271.00	48.25	43.77
271.25	48.25	43.93
235.00	48.00	32.97
235.25	48.00	33.14
235.50	48.00	33.35
235.75	48.00	33.63
236.00	48.00	33.90
236.25	48.00	34.33
236.50	48.00	34.71
236.75	48.00	35.09
237.00	48.00	35.25
237.25	48.00	35.28
237.50	48.00	35.39
237.75	48.00	36.12
238.00	48.00	36.64
238.25	48.00	37.02
238.50	48.00	37.24
238.75	48.00	37.79
239.00	48.00	38.11
239.25	48.00	37.13
239.50	48.00	35.32
239.75	48.00	33.69
240.00	48.00	32.96
240.25	48.00	33.55
240.50	48.00	34.37
240.75	48.00	34.89
241.00	48.00	34.30
241.25	48.00	34.85
241.50	48.00	35.46
241.75	48.00	35.87
242.00	48.00	35.71
242.25	48.00	35.87
242.50	48.00	35.60
242.75	48.00	35.47
243.00	48.00	35.29
243.25	48.00	35.52
243.50	48.00	35.69
243.75	48.00	35.47
244.00	48.00	36.44
244.25	48.00	37.53
244.50	48.00	37.88
244.75	48.00	38.72
245.00	48.00	39.41
245.25	48.00	39.57
245.50	48.00	40.34
245.75	48.00	40.71
246.00	48.00	40.96
246.25	48.00	42.81
246.50	48.00	44.09
246.75	48.00	46.45
247.00	48.00	47.11
247.25	48.00	47.98
247.50	48.00	48.07
247.75	48.00	48.34
248.00	48.00	48.76
248.25	48.00	49.06
248.50	48.00	47.72
248.75	48.00	46.20
249.00	48.00	44.82
249.25	48.00	44.09
249.50	48.00	45.09
249.75	48.00	46.81
250.00	48.00	49.97
250.25	48.00	51.35
250.50	48.00	52.12
250.75	48.00	53.37
251.00	48.00	54.02
251.25	48.00	54.47
251.50	48.00	51.75
251.75	48.00	50.18
252.00	48.00	48.98
252.25	48.00	49.35
252.50	48.00	49.58
252.75	48.00	50.32
253.00	48.00	50.27
253.25	48.00	50.03
253.50	48.00	50.02
253.75	48.00	50.41
254.00	48.00	50.44
254.25	48.00	50.32
254.50	48.00	50.00
254.75	48.00	49.82
255.00	48.00	50.00
255.25	48.00	50.43
255.50	48.00	50.82
255.75	48.00	51.42
256.00	48.00	50.33
256.25	48.00	49.59
256.50	48.00	48.33
256.75	48.00	48.54
257.00	48.00	48.85
257.25	48.00	49.59
257.50	48.00	50.60
257.75	48.00	50.31
258.00	48.00	50.02
258.25	48.00	48.60
258.50	48.00	46.72
258.75	48.00	46.63
259.00	48.00	48.19
259.25	48.00	49.50
259.50	48.00	50.94
259.75	48.00	50.42
260.00	48.00	49.24
260.25	48.00	47.94
260.50	48.00	47.00
260.75	48.00	46.75
261.00	48.00	46.26
261.25	48.00	44.98
261.50	48.00	45.02
261.75	48.00	44.52
262.00	48.00	43.80
262.25	48.00	43.29
262.50	48.00	43.23
262.75	48.00	43.52
263.00	48.00	43.71
263.25	48.00	43.67
263.50	48.00	43.60
263.75	48.00	43.62
264.00	48.00	43.53
264.25	48.00	43.54
264.50	48.00	43.26
264.75	48.00	42.96
265.00	48.00	42.34
265.25	48.00	41.56
265.50	48.00	42.09
265.75	48.00	42.56
266.00	48.00	43.00
266.25	48.00	42.86
266.50	48.00	42.79
266.75	48.00	42.81
267.00	48.00	42.93
267.25	48.00	43.54
267.50	48.00	44.20
267.75	48.00	44.80
268.00	48.00	44.77
268.25	48.00	44.44
268.50	48.00	44.32
268.75	48.00	43.13
269.00	48.00	42.40
269.25	48.00	41.29
269.50	48.00	42.02
269.75	48.00	42.55
270.00	48.00	42.99
270.25	48.00	43.25
270.50	48.00	43.49
270.75	48.00	43.68
271.00	48.00	43.83
271.25	48.00	44.03
271.50	48.00	44.22
235.00	47.75	32.76
235.25	47.75	32.85
235.50	47.75	32.96
235.75	47.75	33.13
236.00	47.75	33.27
236.25	47.75	33.65
236.50	47.75	34.34
236.75	47.75	34.87
237.00	47.75	35.55
237.25	47.75	35.83
237.50	47.75	36.58
237.75	47.75	36.61
238.00	47.75	37.21
238.25	47.75	37.69
238.50	47.75	37.35
238.75	47.75	37.69
239.00	47.75	37.93
239.25	47.75	36.93
239.50	47.75	35.10
239.75	47.75	32.86
240.00	47.75	31.87
240.25	47.75	32.52
240.50	47.75	33.16
240.75	47.75	33.42
241.00	47.75	33.51
241.25	47.75	33.93
241.50	47.75	34.09
241.75	47.75	34.75
242.00	47.75	34.93
242.25	47.75	34.44
242.50	47.75	34.24
242.75	47.75	34.36
243.00	47.75	34.30
243.25	47.75	34.45
243.50	47.75	34.99
243.75	47.75	35.09
244.00	47.75	35.63
244.25	47.75	36.83
244.50	47.75	37.85
244.75	47.75	38.13
245.00	47.75	38.51
245.25	47.75	38.76
245.50	47.75	39.21
245.75	47.75	39.85
246.00	47.75	40.71
246.25	47.75	41.50
246.50	47.75	42.59
246.75	47.75	45.23
247.00	47.75	46.55
247.25	47.75	47.74
247.50	47.75	47.95
247.75	47.75	48.28
248.00	47.75	49.05
248.25	47.75	49.74
248.50	47.75	49.48
248.75	47.75	47.29
249.00	47.75	46.14
249.25	47.75	45.60
249.50	47.75	46.18
249.75	47.75	47.81
250.00	47.75	50.25
250.25	47.75	51.16
250.50	47.75	51.57
250.75	47.75	52.70
251.00	47.75	53.00
251.25	47.75	53.76
251.50	47.75	52.10
251.75	47.75	50.92
252.00	47.75	50.65
252.25	47.75	50.92
252.50	47.75	51.48
252.75	47.75	51.27
253.00	47.75	51.37
253.25	47.75	51.15
253.50	47.75	50.98
253.75	47.75	50.82
254.00	47.75	50.70
254.25	47.75	50.42
254.50	47.75	50.05
254.75	47.75	49.85
255.00	47.75	50.16
255.25	47.75	51.19
255.50	47.75	52.07
255.75	47.75	52.28
256.00	47.75	50.70
256.25	47.75	49.30
256.50	47.75	47.46
256.75	47.75	47.31
257.00	47.75	47.59
257.25	47.75	48.21
257.50	47.75	48.42
257.75	47.75	49.17
258.00	47.75	49.27
258.25	47.75	48.99
258.50	47.75	47.94
258.75	47.75	47.86
259.00	47.75	49.15
259.25	47.75	50.36
259.50	47.75	51.32
259.75	47.75	51.01
260.00	47.75	49.64
260.25	47.75	47.22
260.50	47.75	46.00
260.75	47.75	45.09
261.00	47.75	45.10
261.25	47.75	42.37
261.50	47.75	42.92
261.75	47.75	43.80
262.00	47.75	43.19
262.25	47.75	42.14
262.50	47.75	41.98
262.75	47.75	41.97
263.00	47.75	42.20
263.25	47.75	42.85
263.50	47.75	43.26
263.75	47.75	43.27
264.00	47.75	42.91
264.25	47.75	42.63
264.50	47.75	42.57
264.75	47.75	42.39
265.00	47.75	41.96
265.25	47.75	41.61
265.50	47.75	42.32
265.75	47.75	43.05
266.00	47.75	43.71
266.25	47.75	43.37
266.50	47.75	43.18
266.75	47.75	43.21
267.00	47.75	43.58
267.25	47.75	43.64
267.50	47.75	44.33
267.75	47.75	44.94
268.00	47.75	44.59
268.25	47.75	44.01
268.50	47.75	43.13
268.75	47.75	42.38
269.00	47.75	42.07
269.25	47.75	42.15
269.50	47.75	42.38
269.75	47.75	42.78
270.00	47.75	43.07
270.25	47.75	43.20
270.50	47.75	43.47
270.75	47.75	43.78
271.00	47.75	43.94
271.25	47.75	44.22
271.50	47.75	44.49
278.50	47.75	37.94
278.75	47.75	37.62
279.00	47.75	37.16
280.75	47.75	35.73
281.00	47.75	36.81
281.25	47.75	38.10
281.50	47.75	39.71
281.75	47.75	40.81
286.75	47.75	38.71
287.00	47.75	38.37
287.25	47.75	38.33
287.50	47.75	38.15
287.75	47.75	38.72
235.00	47.50	32.72
235.25	47.50	32.74
235.50	47.50	32.72
235.75	47.50	32.71
236.00	47.50	32.67
236.25	47.50	32.99
236.50	47.50	33.96
236.75	47.50	34.86
237.00	47.50	35.80
237.25	47.50	36.24
237.50	47.50	37.06
237.75	47.50	37.91
238.00	47.50	38.73
238.25	47.50	38.53
238.50	47.50	37.88
238.75	47.50	37.75
239.00	47.50	37.59
239.25	47.50	36.47
239.50	47.50	34.79
239.75	47.50	33.13
240.00	47.50	32.08
240.25	47.50	32.32
240.50	47.50	32.69
240.75	47.50	32.95
241.00	47.50	33.37
241.25	47.50	33.10
241.50	47.50	33.19
241.75	47.50	33.33
242.00	47.50	33.40
242.25	47.50	34.10
242.50	47.50	34.91
242.75	47.50	35.10
243.00	47.50	35.05
243.25	47.50	35.69
243.50	47.50	35.95
243.75	47.50	35.90
244.00	47.50	36.54
244.25	47.50	37.29
244.50	47.50	38.21
244.75	47.50	38.49
245.00	47.50	39.06
245.25	47.50	39.23
245.50	47.50	39.52
245.75	47.50	39.80
246.00	47.50	41.14
246.25	47.50	40.92
246.50	47.50	42.16
246.75	47.50	43.97
247.00	47.50	43.93
247.25	47.50	44.85
247.50	47.50	44.70
247.75	47.50	45.86
248.00	47.50	47.29
248.25	47.50	49.41
248.50	47.50	49.20
248.75	47.50	48.50
249.00	47.50	47.73
249.25	47.50	47.71
249.50	47.50	48.04
249.75	47.50	48.96
250.00	47.50	49.54
250.25	47.50	50.36
250.50	47.50	50.81
250.75	47.50	51.23
251.00	47.50	51.38
251.25	47.50	52.02
251.50	47.50	52.83
251.75	47.50	53.53
252.00	47.50	53.78
252.25	47.50	53.49
252.50	47.50	52.68
252.75	47.50	50.74
253.00	47.50	50.78
253.25	47.50	50.75
253.50	47.50	50.89
253.75	47.50	51.09
254.00	47.50	50.96
254.25	47.50	50.42
254.50	47.50	50.03
254.75	47.50	49.71
255.00	47.50	50.50
255.25	47.50	51.63
255.50	47.50	52.75
255.75	47.50	53.16
256.00	47.50	51.52
256.25	47.50	49.72
256.50	47.50	47.44
256.75	47.50	47.30
257.00	47.50	47.54
257.25	47.50	48.09
257.50	47.50	48.50
257.75	47.50	49.18
258.00	47.50	49.21
258.25	47.50	49.19
258.50	47.50	49.25
258.75	47.50	49.27
259.00	47.50	50.26
259.25	47.50	50.93
259.50	47.50	51.12
259.75	47.50	50.57
260.00	47.50	48.26
260.25	47.50	46.08
260.50	47.50	44.42
260.75	47.50	40.57
261.00	47.50	39.40
261.25	47.50	38.78
261.50	47.50	40.74
261.75	47.50	40.98
262.00	47.50	41.63
262.25	47.50	40.66
262.50	47.50	39.76
262.75	47.50	39.77
263.00	47.50	41.14
263.25	47.50	41.91
263.50	47.50	42.35
263.75	47.50	42.49
264.00	47.50	41.90
264.25	47.50	41.72
264.50	47.50	41.61
264.75	47.50	41.66
265.00	47.50	41.68
265.25	47.50	41.91
265.50	47.50	43.44
265.75	47.50	44.21
266.00	47.50	44.44
266.25	47.50	44.59
266.50	47.50	44.71
266.75	47.50	44.49
267.00	47.50	44.56
267.25	47.50	44.64
267.50	47.50	45.16
267.75	47.50	45.38
268.00	47.50	45.25
268.25	47.50	44.42
268.50	47.50	41.13
268.75	47.50	41.94
269.00	47.50	41.43
269.25	47.50	41.10
269.50	47.50	42.11
269.75	47.50	43.06
270.00	47.50	43.41
270.25	47.50	43.29
270.50	47.50	43.41
270.75	47.50	44.03
271.00	47.50	44.31
271.25	47.50	44.67
271.50	47.50	44.91
271.75	47.50	44.64
276.50	47.50	43.97
276.75	47.50	43.43
277.00	47.50	42.61
277.25	47.50	41.46
277.75	47.50	38.80
278.00	47.50	38.02
278.25	47.50	37.75
278.50	47.50	37.98
278.75	47.50	37.81
279.00	47.50	37.59
279.25	47.50	37.18
279.75	47.50	34.70
280.00	47.50	34.62
280.25	47.50	34.92
280.50	47.50	35.04
280.75	47.50	35.66
281.00	47.50	36.79
281.25	47.50	38.07
281.50	47.50	40.14
281.75	47.50	41.11
282.00	47.50	41.09
282.25	47.50	41.07
282.50	47.50	41.01
282.75	47.50	40.96
283.00	47.50	40.83
283.25	47.50	40.72
283.50	47.50	40.67
283.75	47.50	40.70
284.25	47.50	40.90
284.50	47.50	41.41
284.75	47.50	42.14
285.00	47.50	43.06
285.25	47.50	43.57
285.50	47.50	42.92
286.00	47.50	41.46
286.25	47.50	40.56
286.50	47.50	39.71
286.75	47.50	38.90
287.00	47.50	38.48
287.25	47.50	38.25
287.50	47.50	38.04
287.75	47.50	38.92
288.00	47.50	40.01
288.25	47.50	41.32
289.25	47.50	43.13
289.50	47.50	42.82
289.75	47.50	42.55
290.00	47.50	42.26
290.25	47.50	41.86
290.50	47.50	41.33
290.75	47.50	40.99
291.00	47.50	40.73
291.25	47.50	40.52
291.50	47.50	40.51
291.75	47.50	40.47
292.00	47.50	40.07
292.25	47.50	39.56
235.50	47.25	32.98
235.75	47.25	33.04
236.00	47.25	32.93
236.25	47.25	32.95
236.50	47.25	33.65
236.75	47.25	34.87
237.00	47.25	36.14
237.25	47.25	36.97
237.50	47.25	37.52
237.75	47.25	38.53
238.00	47.25	39.53
238.25	47.25	39.20
238.50	47.25	38.35
238.75	47.25	37.80
